,GANomaly,DeepSAD,REPEN,DevNet,PReNet,FEAWAD,XGBOD
0.0,0.33858264735194665,,,,,,
0.01,0.3469451587871326,0.28933798241912834,,,,,
0.05,0.3504297265942359,0.4802373717030098,,,,,
0.1,0.36705651754613694,0.5648826423065652,,,,,
0.25,0.3688406867822698,0.701213741892167,,,,,
0.5,0.4175841895890313,0.7890853453243327,,,,,
0.75,0.44063666492649256,0.811438054095251,,,,,
1.0,0.46389736362963263,0.8377826335405213,,,,,
