,GANomaly,DeepSAD,REPEN,DevNet,PReNet,FEAWAD,XGBOD
0.0,18.29368758201599,,,,,,
0.01,18.676709413528442,21.0248863697052,,,,,
0.05,18.64322853088379,20.52411913871765,,,,,
0.1,18.512736558914185,22.309593677520752,,,,,
0.25,18.284446477890015,20.52086567878723,,,,,
0.5,17.824763536453247,21.013816595077515,,,,,
0.75,17.298726320266724,20.501619815826416,,,,,
1.0,16.72689986228943,20.87116551399231,,,,,
