,GANomaly,DeepSAD,REPEN,DevNet,PReNet,FEAWAD,XGBOD
0.0,0.0005164146423339844,,,,,,
0.01,0.0005743503570556641,0.03642988204956055,,,,,
0.05,0.0004189014434814453,0.02881932258605957,,,,,
0.1,0.0004944801330566406,0.028790950775146484,,,,,
0.25,0.0004413127899169922,0.030458927154541016,,,,,
0.5,0.00046753883361816406,0.031072139739990234,,,,,
0.75,0.00043773651123046875,0.03095102310180664,,,,,
1.0,0.0004608631134033203,0.04046034812927246,,,,,
